X,Y,OBJECTID,stop_name,stop_code,routes_served
-6.490250023,53.34847682,2357,Weston Airport,3895,"67, 67X"
-6.494646867,53.3468876,2358,Department of Agricultutre and Forestry,3896,"67, 67X"
-6.494279906,53.34707171,2359,Department of Agriculture,3943,"67, 67X"
-6.489390524,53.34899622,2360,Weston Airfield,3944,"67, 67X"
-6.479850343,53.35370152,2361,Cooldrinagh Lane,3945,"67, 67X"
-6.475317639,53.35611534,2362,Weston Estate,3946,"67, 67X"
-6.473231621,53.35815587,2363,Celbridge Road (N4 Slip Road),3947,"67, 67X"
-6.460181366,53.35550755,2364,Leixlip Road,3949,"25, 25X, 66, 66A, 66B, 67"
-6.454995404,53.35559331,2365,Leixlip Road (near Primrose Lane),3950,"25, 25X, 66, 66A, 66B, 67"
-6.478675897,53.36052629,2366,Leixlip By Pass,3954,"66, 66A, 66B, 66X"
-6.482886973,53.36167641,2367,Cooldrinagh Road,3955,"66, 66A, 66B, 66X"
-6.48491414,53.36213358,2368,Water Treatment Works,3956,"66, 66A, 66B, 66X"
-6.483482594,53.36182778,2369,Cooldrinagh Road,3999,"66, 66A, 66B, 66X"
-6.478315153,53.36053067,2370,Cooldrinagh Terrace,4000,"66, 66A, 66B, 66X"
-6.473210025,53.35918021,2371,Liffey Valley Golf Course,4001,"25X, 66, 66A, 66B, 66X, 67, 67X"
-6.454216188,53.25002902,2372,the Pines,4004,65
-6.455978248,53.247706,2373,Glenareen junction,4005,65
-6.455629739,53.24157166,2374,Glenareen,4006,65
-6.455233712,53.23800728,2375,Pine Cottages,4007,65
-6.454303741,53.23679082,2376,Pine Cottages,4008,65
-6.457575769,53.23162016,2377,Blessington Road,4009,65
-6.456303751,53.23283505,2378,Blessington Road,4010,65
-6.456683565,53.23268718,2379,Fairway View,4069,65
-6.455028507,53.23746533,2380,Pine Cottages,4070,65
-6.45578726,53.24135799,2381,Glenareen,4071,65
-6.455554846,53.24864425,2382,Glenareen junction,4072,65
-6.453776048,53.25059855,2383,the Pines,4073,65
-6.438305459,53.35106187,2384,Waste Recycle Centre,4327,239
-6.264999467,53.2838092,2385,Broadford Road (Dargle View),4334,"14, 161, 75"
-6.373500943,53.28600377,2386,The Square Shopping Centre,4340,56A
-6.372359628,53.28564665,2387,The Square Shopping Centre,4341,"76, 76A"
-6.373003174,53.28607788,2388,The Square Shopping Centre,4342,"49, 75"
-6.372637281,53.28583919,2389,The Square Shopping Centre,4344,56A
-6.375023186,53.28620429,2390,The Square Shopping Centre,4347,"27, 49, 54A, 65, 75, 76, 76A, 77A"
-6.375065763,53.28666326,2391,The Square Shopping Centre,4348,"27, 49, 54A, 65, 75, 76, 76A, 77A"
-6.380588111,53.35794124,2392,Old Lucan Road,4357,18
-6.379084459,53.35797475,2393,Hollyville Lawn,4359,18
-6.373571935,53.35715374,2394,Old Lucan Road (Robin Villas/Church),4360,18
-6.371181927,53.35561117,2395,Kennelsfort Road Lower,4361,18
-6.373700085,53.31629614,2396,Monastery Road (Naas Road),4379,"13, 68, 69"
-6.334224946,53.3070689,2397,Greenhills College,4392,9
-6.37176968,53.35477432,2398,Lucan Road,4401,"25, 25A, 25B, 25X, 26, 51D, 66, 66A, 66B, 66X, 67, 67X, 76A"
-6.393120401,53.32232963,2399,Orchard Road,4409,"13, 51D, 51X, 68, 69, 76, 76A"
-6.406526256,53.34526693,2400,Saint Mark's Estate,4410,"239, 40, 51D"
-6.40467664,53.35095853,2401,Shancastle Estate,4411,"239, 40, 51D"
-6.363611292,53.28889744,2402,Tallaght Village,4435,"27, 54A, 65, 75, 77A"
-6.367050829,53.28916929,2403,Blessington Road,4436,"27, 54A, 65, 75, 77A"
-6.42271397,53.2932531,2404,Lake Drive,4438,69
-6.407022138,53.28642036,2405,Brookfield Road (Brookview Grove),4440,"27, 49"
-6.404588862,53.28852697,2406,Brookfield Road,4441,27
-6.389392587,53.28060197,2407,Killinarden Estate,4445,65
-6.355510548,53.29399907,2408,Greenhills Road,4446,27
-6.405243251,53.31203033,2409,Hazelwood Crescent,4532,69
-6.408219174,53.31312168,2410,Roundabout Saint John's Drive,4534,69
-6.407990222,53.31564424,2411,Saint John's Lawn,4535,69
-6.405465575,53.31210521,2412,Hazelwood View,4536,69
-6.401954836,53.31087181,2413,Roundabout,4537,69X
-6.43437767,53.3192831,2414,Business Park,4545,"13, 151"
-6.377579416,53.32125642,2415,Woodford Hill,4549,13
-6.390321342,53.32490739,2416,Watery Lane (Riversdale Estate),4550,"13, 51D"
-6.382905605,53.32648785,2417,Woodford Walk,4551,"13, 51D"
-6.439515152,53.32493191,2418,Business Park roundabout,4552,"13, 151"
-6.439567,53.32680208,2419,Wyeth,4554,"13, 151"
-6.439391506,53.32502916,2420,Business Park Nangor Entrance,4555,"13, 151"
-6.469673843,53.28130884,2421,Main St (Stoney Lane),4557,69
-6.471964086,53.31756847,2422,Peamount Road (Newcastle Golf Centre),4558,68
-6.471515293,53.31752677,2423,Peamount Road (Newcastle Golf Centre),4559,68
-6.477506946,53.2794857,2424,Johnstown Road (St.Patrick's Crescent),4560,"69, 69X"
-6.423717322,53.3417653,2425,Foxborough Road,4561,"25A, 25B"
-6.424253751,53.34065789,2426,Foxborough Avenue,4562,"25A, 25B"
-6.479208396,53.27802441,2427,Rathlawns (Green Lane),4564,"69, 69X"
-6.434285022,53.31935378,2428,Business Park,4576,"13, 151"
-6.323141888,53.29541782,2429,Wellington Road,4577,"150, 54A"
-6.326074125,53.29754425,2430,Saint Jude's GAA Club,4578,"150, 54A"
-6.423825912,53.35754948,2431,Slip Road onto the N4,4599,"25, 25A, 25B, 25X, 66, 66A, 66B, 67"
-6.422089347,53.35575592,2432,Ballyowen Road (Ballyowen Park),4601,"25A, 25B"
-6.424462381,53.34762627,2433,Ballyowen Road (junction at Castle Road),4602,"25A, 25B"
-6.420208199,53.346096,2434,Colthurst Crescent,4603,"239, 25A, 25B"
-6.418618701,53.34440319,2435,Earlsfort Roundabout,4604,"239, 25A, 25B"
-6.421977407,53.34333316,2436,Newland's Road,4605,"25A, 25B"
-6.426088738,53.33976534,2437,Foxborough Estate,4606,151
-6.430212372,53.34034097,2438,Moy Glas Dene Estate,4607,"25A, 25B"
-6.432314052,53.34240886,2439,Griffeen Road (Griffeen Glen),4608,25A
-6.432860398,53.34593929,2440,Elmwood Estate,4609,25A
-6.435998817,53.34759829,2441,Lucan Leisure Centre,4610,25A
-6.439810211,53.34893345,2442,Saint Finnian's Estate,4611,"239, 25A"
-6.442447858,53.34744896,2443,Arthur Griffith Park,4612,"239, 25A"
-6.444486528,53.34508478,2444,Arthur Griffith Park Estate,4613,"239, 25A"
-6.451059067,53.34773183,2445,Newcastle Road,4616,"239, 25A, 25D"
-6.439437196,53.32665657,2446,Business Park Wyeth,4617,"13, 151"
-6.426383977,53.33990406,2447,Foxborough Estate,4619,"151, 25A, 25B"
-6.450884123,53.34758575,2448,Newcastle Road,4620,"239, 25A"
-6.430615009,53.34041817,2449,Moy Glas Dene Estate,4623,"25A, 25B"
-6.436648206,53.34791239,2450,Lucan Leisure Centre,4624,25A
-6.431857371,53.34544076,2451,Elmwood Estate,4625,25A
-6.44279872,53.34730075,2452,Arthur Griffith Park,4626,"239, 25A"
-6.439485415,53.34918985,2453,Saint Finnian's Estate,4627,"239, 25A"
-6.432159026,53.34335954,2454,Moy Glas Park,4628,25A
-6.422196936,53.34348886,2455,Newland's Road,4629,"25A, 25B"
-6.41877452,53.34465692,2456,Earlsfort Estate,4630,"239, 25A, 25B"
-6.422711017,53.34665041,2457,Castle Road,4631,"239, 25A, 25B"
-6.424779305,53.34758551,2458,Ballyowen Road (junction at Castle Road),4632,"25A, 25B"
-6.421877643,53.35498016,2459,Willsbrook Estate,4633,"25A, 25B"
-6.373732435,53.28938644,2460,Tallaght Hospital,4640,"27, 54A, 65, 75, 76, 76A, 77A"
-6.40180039,53.28286314,2461,Russell View Estate,4641,27
-6.403405721,53.28083538,2462,Cloonmore Estate,4642,27
-6.40361624,53.28082022,2463,Jobstown Road,4643,"27, 49"
-6.402653632,53.28371046,2464,Russell Lane,4644,"27, 49"
-6.406000627,53.28485178,2465,Swiftbrook Estate,4645,"27, 49"
-6.374226147,53.28942013,2466,Tallaght Hospital,4646,"27, 54A, 65, 75, 76, 76A, 77A"
-6.371517298,53.29004829,2467,Old Blessington Road,4647,"27, 54A, 65, 75, 76, 76A, 77A"
-6.341216064,53.31330519,2468,Calmount Park,4662,"27, 77A"
-6.389066827,53.32513313,2469,Watery Lane (Castleview Road),4663,13
-6.392446924,53.32227562,2470,Watery Lane,4664,"13, 51D"
-6.395503392,53.31722958,2471,Convent Road (St.Anthony's Ave),4665,"13, 51D, 69"
-6.398040199,53.31682326,2472,Fonthill Road South,4666,"13, 51D, 69"
-6.401317759,53.31747842,2473,Fonthill Road South,4667,"13, 51D, 69"
-6.406149655,53.32032935,2474,Cherrywood Avenue,4668,"13, 51D"
-6.421806473,53.31989938,2475,Mill Church Way,4669,"51D, 68"
-6.422388217,53.32121932,2476,Deansrath (New Nangor Road),4670,"13, 51D, 51X"
-6.405810947,53.32015405,2477,Cherrywood Avenue,4671,"13, 51D"
-6.401090042,53.31754727,2478,Saint John's Estate,4672,"13, 51D, 69"
-6.395155656,53.31809673,2479,Round Towers GAA Club,4673,"13, 51D, 69"
-6.38275618,53.32607237,2480,Yellow Meadow Drive,4674,13
-6.409952925,53.32300459,2481,Alphine Heights,4677,"13, 51D, 51X"
-6.404607357,53.35040036,2482,Fonthill Road,4688,"239, 40, 51D"
-6.405684154,53.34770939,2483,Glenfield Estate,4689,"239, 40, 51D"
-6.405181384,53.34950924,2484,Fonthill Road,4690,"239, 40, 51D"
-6.407432879,53.34350842,2485,Ballyowen Park,4691,"239, 40, 51D"
-6.265355205,53.28391325,2486,Broadford Road (Dargle View),4708,"14, 14C, 161, 75"
-6.427136741,53.29128024,2487,Bianconi Avenue,4713,"65B, 77A, 77X"
-6.423825602,53.28872887,2488,Castle House,4714,"65B, 77A, 77X"
-6.395717319,53.35273486,2489,Liffey Valley Shopping Centre,4715,"239, 40"
-6.330388898,53.28538992,2490,Ballycullen Road,4749,"49, 65B"
-6.330217578,53.28247537,2491,Castlefield Manor Estate,4750,"49, 65B"
-6.332346523,53.27902677,2492,Ballycullen Drive,4751,49
-6.336788596,53.27817203,2493,Carrigwood Estate,4754,49
-6.342220477,53.27847238,2494,Ballycullen Avenue (Carriglea),4755,49
-6.339944138,53.28032821,2495,Carriglea Estate,4756,49
-6.336859,53.27828986,2496,Carrigwood Estate,4757,49
-6.332133892,53.2790957,2497,Ballycullen Drive,4758,49
-6.330429178,53.28243339,2498,Glenvara Park,4759,"49, 65B"
-6.330510571,53.28534668,2499,Sally Park Close,4760,"49, 65B"
-6.419427824,53.3209015,2500,Roundabouts,4762,151
-6.416744259,53.32121644,2501,Roundabouts,4763,151
-6.395655068,53.35239249,2502,Liffey Valley Shopping Centre,4795,"239, 40, 76, 76A"
-6.405997479,53.34736304,2503,Glenfield Estate,4796,"40, 51D"
-6.405480584,53.33706496,2504,Lucan Newlands Road,4797,40
-6.380922564,53.3455514,2505,Coldcut Road,4798,"40, 76, 76A"
-6.37905871,53.34519353,2506,Ballyfermot Road,4799,"18, 40, 76, 76A"
-6.32112874,53.29663884,2507,Rossmore Road,4861,150
-6.319527754,53.29920486,2508,Orwell Road,4862,150
-6.319449252,53.29929364,2509,Orwell Road,4863,150
-6.320136682,53.29745177,2510,Rossmore Road (The Watercourse),4864,150
-6.321372323,53.2961659,2511,Rossmore Drive,4865,150
-6.318785072,53.2791509,2512,Orlagh Park,4869,15
-6.330112689,53.27670353,2513,Saint Colmcille's Way,4870,15
-6.336569081,53.2761017,2514,Killininny Road,4871,65B
-6.342317786,53.27557058,2515,Parklands Avenue,4872,65B
-6.346956294,53.27505076,2516,Old Court Farm,4873,65B
-6.350612609,53.2747239,2517,Old Court Road,4874,65B
-6.359628862,53.27656501,2518,Firhouse Road West (Kiltipper Ave),4877,"49, 65B"
-6.366427671,53.27680217,2519,Firhouse Road West,4878,"49, 65B"
-6.366409257,53.2768918,2520,Firhouse Road West,4880,"49, 65B, 77X"
-6.350294084,53.27481836,2521,Old Court Road,4882,65B
-6.346741973,53.27516463,2522,Old Court Farm,4883,65B
-6.342525169,53.27563638,2523,Parklands Avenue,4884,65B
-6.336595566,53.27619196,2524,Killininny Road,4885,65B
-6.329657468,53.27684097,2525,Saint Colmcille's Way,4886,15
-6.317934456,53.27942652,2526,Saint Colmcille's Way,4887,15
-6.378913797,53.34742957,2527,Palmerstown Crescent,4888,18
-6.394332707,53.27483536,2528,Killinarden Heights/Avenue,4927,"65B, 77A"
-6.39486671,53.27619076,2529,Hazelgrove Court,4928,"65B, 77A"
-6.421403156,53.28079638,2530,Saggart Abbey,4929,"65B, 77A"
-6.422473703,53.28756053,2531,Citywest Road (Garter Avenue),4930,"65B, 77A"
-6.425374871,53.28901898,2532,Castle House,4931,"65B, 77A"
-6.420485092,53.27885181,2533,Citywest Road (Magna Drive),4932,"65B, 77A, 77X"
-6.419255155,53.2776401,2534,Belfry Estate,4933,"65B, 77A, 77X"
-6.421635615,53.28506876,2535,Corrigmore Estate,4960,"65B, 77A, 77X"
-6.369342344,53.290441,2536,Belgard Square,5008,"27, 54A, 65, 75, 76, 76A, 77A"
-6.376866295,53.30247077,2537,Belgard Road Cookstown Road,5011,"76, 76A"
-6.422844279,53.29338066,2538,Lake Drive,5022,"69, 69X"
-6.373382648,53.27569286,2539,Cushlawn Avenue,5023,"54A, 77X"
-6.371084365,53.2706731,2540,Kiltipper Way,5024,"54A, 77X"
-6.402779247,53.35751231,2541,Roundabout for Liffey Valley Slip Road,5056,"25, 25A, 25B, 25D, 66, 66A, 66B, 67"
-6.422479394,53.35088964,2542,Ballyowen Road (near junction Castle Road),5058,"25A, 25B"
-6.420127252,53.2979016,2543,Brownsbarn Orchard Estate,5119,69
-6.418611482,53.30075766,2544,Sports Club,5120,69
-6.413912785,53.30447021,2545,Naas Road N7,5121,69
-6.407337563,53.30697112,2546,Green Isle Road,5122,69
-6.406959593,53.30704697,2547,Newlands Manor Drive,5123,69
-6.414234724,53.30428574,2548,Naas Road N7,5124,69
-6.419429906,53.29850354,2549,Kingswood Road,5125,69
-6.480012678,53.27733361,2550,Community School,5126,"69, 69X"
-6.28602506,53.29771238,2551,Butterfield Avenue,5129,"15B, 75"
-6.293312065,53.29669338,2552,Charleville Square,5130,"15B, 75"
-6.29384934,53.29676398,2553,Brookmount Court,5131,"15B, 75"
-6.288703013,53.29752614,2554,Butterfield Avenue,5132,"15B, 75"
-6.343044418,53.2905099,2555,Castle Park,5133,77A
-6.434377441,53.3516755,2556,Esker Glebe,5138,239
-6.371884019,53.27093569,2557,Marlfield Estate,5161,"54A, 77X"
-6.373753216,53.27620125,2558,Cushlawn Avenue,5162,"54A, 77X"
-6.423114197,53.35037673,2559,Ballyowen Road (near junction Castle Road),5164,"25A, 25B"
-6.353648507,53.31471779,2560,Lower Ballymount Road,5169,56A
-6.418591616,53.29479837,2561,Kingswood Avenue,6001,69
-6.418506024,53.29508485,2562,Kingswood Avenue,6002,69
-6.403653326,53.30999575,2563,Green Isle Hotel,6003,69
-6.396481902,53.32756092,2564,New Nangor Road,6011,"151, 68"
-6.405665262,53.32406187,2565,New Nangor Road (Roundabout),6013,51D
-6.397508001,53.32742192,2566,New Nangor Road,6014,"151, 68"
-6.376625908,53.33806895,2567,Cherry Orchard Avenue,6020,79A
-6.377086413,53.33820105,2568,Cherry Orchard Avenue,6021,79A
-6.37884756,53.33729923,2569,Barnville Green,6023,79A
-6.378949895,53.33737253,2570,Barnville Green,6024,79A
-6.37909514,53.33591845,2571,Barnville Walk,6025,79A
-6.379512967,53.33559157,2572,Barnville Walk,6026,79A
-6.378591289,53.33455442,2573,Railway Bridge,6027,79A
-6.378950115,53.33459525,2574,Railway Bridge,6028,79A
-6.37484046,53.33249906,2575,Park West Avenue,6029,79A
-6.375344897,53.33265873,2576,Park West Avenue,6030,79A
-6.390957141,53.28326557,2577,Cookstown Rd (Fortunestown Way),6075,"27, 49, 56A"
-6.337196585,53.3170961,2578,Ballymount Square,6083,56A
-6.396300648,53.28675301,2579,Drumcairn Estate,6095,"27, 49"
-6.490631877,53.31129894,2580,The Beeches,6119,68
-6.448571152,53.25528557,2581,Saint Brigid's Home,6124,65
-6.340961795,53.28309274,2582,Firhouse Road (Ballycullen Avenue),6128,75
-6.323313368,53.29563594,2583,Wellington Road,6132,"150, 54A"
-6.452133765,53.36076918,2584,Laraghcon,6133,239
-6.451636231,53.36081665,2585,Laraghcon,6134,239
-6.349688472,53.32360616,2586,Long Mile Road (Naas Road),6141,151
-6.393363762,53.32823801,2587,New Nangor Road (Ninth Lock Road),6143,151
-6.348931604,53.32337997,2588,Long Mile Road (Naas Road),6144,151
-6.355360012,53.32485293,2589,Killeen Road,6145,151
-6.360483105,53.3263166,2590,New Nangor Road (Knockmitten Lane),6146,151
-6.365894261,53.32693013,2591,New Nangor Road (Willow Road),6147,151
-6.374806225,53.32826525,2592,M50 Flyover,6149,151
-6.385090878,53.32825213,2593,New Nangor Road,6150,151
-6.384153736,53.3284192,2594,New Nangor Road,6152,151
-6.374499965,53.32842286,2595,M50 Flyover,6153,151
-6.360388942,53.32642316,2596,New Nangor Road (Knockmitten Lane),6154,151
-6.355159773,53.32498499,2597,New Nangor Road (Killeen Road),6155,151
-6.374993744,53.27709899,2598,Kiltipper Way (opp Cushlawn),6170,"54A, 65B, 77X"
-6.470520195,53.29666209,2599,Greenoge,6184,68
-6.47042605,53.29677773,2600,Greenoge,6185,68
-6.472164897,53.29303408,2601,Greenogue Business,6186,68
-6.488818259,53.2950888,2602,Ballynakelly Cottages,6187,68
-6.47865218,53.29368326,2603,Newcastle Road R120,6188,68
-6.471542926,53.29406871,2604,Greenogue Business Park,6215,68
-6.481953485,53.29407585,2605,Newcastle Road R120,6216,68
-6.393812247,53.32828898,2606,New Nangor Road (Ninth Lock Road),6242,151
-6.365798737,53.32707263,2607,New Nangor Road (Willow Road),6243,151
-6.408192484,53.32271147,2608,New Nangor Road (Bawnogue Road),6244,"151, 68"
-6.408397523,53.32284903,2609,New Nangor Road (Bawnogue Road),6245,"13, 151, 51D"
-6.405162193,53.32547524,2610,Fonthill Road,6247,51D
-6.313002283,53.27291234,2611,Stocking Avenue (Stocking Wood Estate),6277,15B
-6.315639577,53.27333612,2612,Stocking Avenue (Stocking Wood Estate),6278,15B
-6.322568221,53.271771,2613,Stocking Avenue (Dalriada Avenue),6279,15B
-6.326012632,53.27110935,2614,Dalriada Estate,6280,15B
-6.328960439,53.27164505,2615,Ballycullen Road (Hunter's Avenue),6282,15
-6.330450308,53.2734276,2616,Ballycullen Road (Woodstown Park),6283,15
-6.326268083,53.27109496,2617,Dalriada Estate,6285,15B
-6.322186901,53.27193641,2618,Stocking Avenue (Dalriada Avenue),6286,15B
-6.316294721,53.27345323,2619,Stocking Wood Estate,6287,15B
-6.312611238,53.27294276,2620,Stocking Avenue (Stocking Wood Estate),6288,15B
-6.467470117,53.33616965,2621,Outside Train Station,6289,25B
-6.468490089,53.33620072,2622,Outside Train Station,6290,"25B, 25D"
-6.303733131,53.27449755,2623,Woodfield Estate,6298,15B
-6.302175793,53.27633593,2624,Prospect Estate,6324,15B
-6.303491216,53.27454804,2625,Woodfield Estate,6325,15B
-6.331251141,53.27596447,2626,Greenfield Park Estate,6326,15
-6.331051025,53.27417304,2627,Woodstown Estate,6335,15
-6.302261798,53.27643603,2628,Prospect Estate,6336,15B
-6.300961315,53.27935663,2629,Stocking Lane,6339,15B
-6.308635054,53.27301225,2630,Stocking Avenue(Stocking Lane),6341,15B
-6.307914319,53.27303797,2631,Stocking Avenue(Stocking Lane),6342,15B
-6.331508533,53.27936558,2632,Ballycullen Road (Glenlyon Park),6343,"49, 65B"
-6.431467746,53.33068649,2633,Outer Ring Road,7015,151
-6.43175057,53.33075313,2634,Outer Ring Road,7016,151
-6.449307237,53.35130422,2635,Lucan Bypass N4,7049,"25D, 66X, 67X"
-6.451092925,53.35094093,2636,Lucan Bypass N4,7050,"66X, 67X"
-6.3934788,53.28480956,2637,Cheeverstown Rd (Cookstown Rd),7062,"27, 49, 56A"
-6.298009235,53.29024411,2638,Marian Road,7063,15B
-6.298173441,53.28950943,2639,Anne Devlin Park,7064,15B
-6.298279109,53.28836045,2640,Ballyroan Road,7065,15B
-6.296280699,53.28769376,2641,Ballyroan Road,7066,15B
-6.288755463,53.27782485,2642,Whitechurch Green,7067,"116, 15B, 161, 61"
-6.281028478,53.28465257,2643,The Priory,7068,16
-6.306538607,53.27939104,2644,Ballyboden Park,7069,15B
-6.306672433,53.2794199,2645,Ballyboden Park,7070,15B
-6.460900241,53.33763998,2646,Castlegate Estate,7117,25B
-6.464004475,53.33733844,2647,Adamstown Avenue,7118,25B
-6.459692681,53.33781314,2648,Castlegate Way,7119,"25B, 25D"
-6.463501089,53.33755666,2649,Adamstown Avenue,7120,"25B, 25D"
-6.373850192,53.27838667,2650,Whitestown Way,7121,49
-6.374829083,53.2826244,2651,Football Stadium,7122,49
-6.375226297,53.28322303,2652,Football Stadium,7123,49
-6.456780266,53.33820692,2653,Castlegate Way,7127,"25B, 25D"
-6.457008655,53.33812,2654,Castlegate Way,7128,25B
-6.443626046,53.3406695,2655,Johnsbridge Avenue,7137,25B
-6.445179593,53.34130992,2656,Grange Manor Close,7138,25B
-6.437294576,53.3392745,2657,Griffeen Avenue,7139,25B
-6.437386277,53.33923077,2658,Rosberry Avenue,7140,25B
-6.44083653,53.33974327,2659,Griffeen Valley Park,7141,25B
-6.428787903,53.33987282,2660,Outer Ring Road,7142,151
-6.453195066,53.33934689,2661,Lock Road,7143,"25B, 25D"
-6.374259582,53.357244,2662,Old Lucan Road (Robin Villas/Church),7165,18
-6.451706028,53.34521463,2663,Sports Grounds,7168,"239, 25A, 25D"
-6.372765373,53.30693586,2664,Tynan Hall Park,7177,56A
-6.37289694,53.30702753,2665,Tynan Hall Avenue,7178,56A
-6.37273436,53.27696931,2666,Firhouse Road West (Kiltiper Way),7180,"49, 65B"
-6.373306062,53.28600112,2667,The Square Shopping Centre,7181,"49, 75"
-6.372431535,53.27704607,2668,Firhouse Road West (Kiltiper Way),7183,"49, 65B"
-6.436148683,53.35212116,2669,Lucan Bypass,7184,"66X, 67X"
-6.460899285,53.35476183,2670,Footbridge for Dodsboro,7185,"66X, 67X"
-6.465290476,53.35672381,2671,Hotel,7186,"66, 66A, 66B, 66X, 67, 67X"
-6.467619022,53.35756264,2672,Leixlip Road N4,7187,"25X, 66, 66A, 66B, 66X, 67, 67X"
-6.458645453,53.35394181,2673,Lucan Bypass N4 (Tandy's Lane),7193,"66X, 67X"
-6.411339778,53.32810126,2674,Lockview Road,7201,"13, 51D"
-6.375018385,53.28751648,2675,Belgard Square West between Marks,7214,54A
-6.451067779,53.33008874,2676,Business Park Bus Terminus,7229,13
-6.453764265,53.32236716,2677,Cuisine de France,7230,13
-6.452589229,53.34031871,2678,Hotel,7231,25B
-6.368912552,53.3540612,2679,Lucan Road N4,7239,"25, 25A, 25B, 26, 66, 66A, 66B, 67"
-6.375070644,53.31696196,2680,Naas Road,7354,68
-6.427296947,53.339988,2681,Foxborough Road (Ballyowen Road),7386,"25A, 25B"
-6.441401854,53.26532152,2682,Slade Hill Saggart,7395,65
-6.450216273,53.28191138,2683,Mill Road Opposite Mill Race,7432,69
-6.40492591,53.3265776,2684,Dunawley Avenue,7433,51X
-6.297190892,53.27612103,2685,Edmonstown An Post,7440,"161, 61"
-6.297163038,53.2643731,2686,Edmonstown Road (Merry Ploughboy),7441,"161, 61"
-6.300747713,53.28247247,2687,The Glen,7442,15B
-6.306936902,53.28145498,2688,Templeroan Lodge,7443,15B
-6.29908572,53.28240383,2689,Ballyboden Way,7444,15B
-6.302451206,53.27960255,2690,Scholarstown Road,7445,15B
-6.307144183,53.28114334,2691,Ballyboden Way,7446,15B
-6.281106828,53.28157974,2692,Grange Golf Club entrance,7447,161
-6.281461146,53.28171967,2693,Grange Golf Club,7448,161
-6.296006599,53.28176665,2694,Taylor's Lane,7449,"161, 61"
-6.427288179,53.29083284,2695,Bianconi Avenue,7459,"65B, 77A"
-6.421545794,53.28262284,2696,Citywest Road Citywest Shopping Centre,7460,"65B, 77A"
-6.408274692,53.33905265,2697,Fonthill Road at Foxdene Estate,7473,40
-6.373227097,53.33741147,2698,Cherry Orchard School,7507,"79, 79A"
-6.384509959,53.34719988,2699,Cloverhill Road,7510,"40, 76, 76A"
-6.451442357,53.3454449,2700,Sports Grounds,7563,"239, 25A"
-6.130071685,53.18251887,2701,Southern Cross,7574,145
-6.260602937,53.39491924,2702,Shangan Road,124,220
-6.238383889,53.38786134,2703,Shantalla Road (Shantalla Avenue),219,"104, 16, 16C"
-6.246862182,53.38972086,2704,Shanowen Road,221,"1, 104"
-6.249274033,53.38993602,2705,Shanliss Road,222,"1, 104"
-6.251767832,53.39108709,2706,Shanliss Avenue,223,"1, 104"
-6.254215034,53.39080833,2707,Shanard Road,224,"1, 104"
-6.257408398,53.39066624,2708,The Thatch Road,225,"1, 104"
-6.262185437,53.39114035,2709,Shanard Road (Shanard Avenue),226,"1, 104, 16"
-6.251314452,53.39114337,2710,Shanliss Road,227,"1, 104, 16"
-6.259795808,53.39185154,2711,Shanliss Road,228,"1, 104, 16"
-6.256521406,53.3913993,2712,Shanliss Road,229,"1, 104, 16"
-6.249050482,53.3898878,2713,Shanliss Road,230,"1, 104, 16"
-6.245919711,53.38923964,2714,Swords Road #1,231,"1, 104, 16, 16C, 33, 41, 41A, 41B, 41C"
-6.236918991,53.38801947,2715,Shantalla Road (Shantalla Avenue),232,"104, 16, 16C"
-6.265434432,53.41292066,2716,Silloge Golf Club,323,"13, 4"
-6.278629133,53.41772246,2717,Harristown Bus Garage,324,"13, 27B, 4, 83, 83A"
-6.265333257,53.41318883,2718,Silloge Golf Club,327,"13, 4"
-6.27852372,53.41735244,2719,Harristown Bus Garage,332,"13, 27B, 4, 83, 83A"
-6.142373669,53.38505746,2720,Dublin Road (Mariner's Court),543,"31, 31A, 31B, 32"
-6.137998236,53.38610383,2721,Bayside Estate,544,"31, 31A, 31B, 32"
-6.133488944,53.38711198,2722,Kilbarrack Cemetery,545,"31, 31A, 31B, 32"
-6.128337322,53.38802002,2723,Sutton Park,546,"31, 31A, 31B, 32"
-6.123183898,53.3886222,2724,Dublin Road,547,"31, 31A, 31B"
-6.118045789,53.38887386,2725,Saint Fintan's School,548,"31, 31A, 31B"
-6.11451807,53.38908783,2726,Binn Eadair View,549,"31, 31A, 31B"
-6.108191585,53.38968881,2727,Sutton Cross,550,"31, 31A"
-6.104627718,53.39003674,2728,Methodist Church,551,"31, 31A"
-6.101005524,53.39068025,2729,Howth Road (Offington Park),552,"31, 31A"
-6.090662258,53.39098264,2730,Howth Road,553,"31, 31A"
-6.086151727,53.39064075,2731,Howth Lodge Hotel,554,"31, 31A"
-6.079464421,53.38888847,2732,Laneway Howth Castle,555,"31, 31A"
-6.073197593,53.38882342,2733,Outside Train Station,557,"31, 31A, 31B"
-6.070419709,53.38841002,2734,Old Courthouse,558,"31, 31A, 31B"
-6.06506986,53.38835038,2735,Howth Road,559,"31, 31A, 31B"
-6.065322759,53.38608942,2736,Howth Abbey Street,560,"31, 31A, 31B"
-6.059154619,53.38188159,2737,Bodeen House,562,"31, 31A, 31B"
-6.057529935,53.38025523,2738,Thormanby Road,563,"31, 31A, 31B"
-6.056625256,53.37833497,2739,Thormanby Road,564,"31, 31A, 31B"
-6.054586083,53.37525469,2740,Nursing Home,565,"31, 31A, 31B"
